original_path	decision	sha256	retained_destination	canonical_original_path	reason
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/FREEZE_ARCHIVE_RELATIVE.sha256	RETAIN	95f75069c897607c94771019dd5def42981b93581bd282d707a13ffb200a650a	experiments/poly-bytes-codec/campaign-closure/review2-packaging-remediation/identity/FREEZE_ARCHIVE_RELATIVE.sha256	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/FREEZE_ARCHIVE_RELATIVE.sha256	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/M1_mutation_site.txt	OMIT_EXACT_MIRROR	899f1eb60489f5cc4f841d10d452363fff4503c89ed84327d28f3735148b1a43	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/M1_mutation_site.txt	07_INTEGRATION_MUTATION_HARDENING/identity/M1_mutation_site.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/M2_mutation_site.txt	OMIT_EXACT_MIRROR	4168f24c8fe3d25c593696fc76358cf09633cec6401c5f40b36f90a20124c6ac	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/M2_mutation_site.txt	07_INTEGRATION_MUTATION_HARDENING/identity/M2_mutation_site.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/MUTATION_ARTIFACTS.sha256	OMIT_EXACT_MIRROR	cb959d286e5cf56c58e1dfb9a2a701c06e48173585d4d09e5313675df3f831fb	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/MUTATION_ARTIFACTS.sha256	07_INTEGRATION_MUTATION_HARDENING/identity/MUTATION_ARTIFACTS.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/MUTATION_ARTIFACTS_RELATIVE.sha256	RETAIN	27c829d330876c95fdceaf50bb12803ddb8b05afab325e96b7495ea7fbc9c748	experiments/poly-bytes-codec/campaign-closure/review2-packaging-remediation/identity/MUTATION_ARTIFACTS_RELATIVE.sha256	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/identity/MUTATION_ARTIFACTS_RELATIVE.sha256	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/mutations/M1/acceptance.txt	OMIT_EXACT_MIRROR	3bc3bb55a9a96878bd169e301609f8219dc846235e024e4597c74e4af72c3370	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/acceptance.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/acceptance.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/mutations/M1/cbmc_result.xml	OMIT_EXACT_MIRROR	4abc303af9792c197a00289b29c94dd561fcc62d5f64cdb6a2637f92a9c7300e	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_result.xml	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/mutations/M1/exact_status.tsv	OMIT_EXACT_MIRROR	5eccab3e26b2f9d97479d51e6c0d7ee6f4fa4f1b53e070e4ea5e265e32dfb3cf	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/exact_status.tsv	07_INTEGRATION_MUTATION_HARDENING/results/M1/exact_status.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/mutations/M2/acceptance.txt	OMIT_EXACT_MIRROR	936988f9a98fa751145ecd1403c95d6a40bd831ea945917cb68926c216164207	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/acceptance.txt	07_INTEGRATION_MUTATION_HARDENING/results/M2/acceptance.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/mutations/M2/cbmc_result.xml	OMIT_EXACT_MIRROR	eb7ae6ce702e78f75f8e161330d2f26a97e26c2e1afe8e4638f8e4dc54728e76	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/cbmc_result.xml	07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/mutations/M2/exact_status.tsv	OMIT_EXACT_MIRROR	bbd1e8b76e879b4c71fb35615b963b1260ec72c943caaaa3233e6146fb6f9fc0	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/exact_status.tsv	07_INTEGRATION_MUTATION_HARDENING/results/M2/exact_status.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/nonvacuity/NV/cbmc_result.xml	OMIT_EXACT_MIRROR	bd14d093ba03dbdce675e523974140712e66819bf1c532edfa895628c59b4467	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/cbmc-result/cbmc_result.xml	05_direct_cbmc_results/NV/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/positive/P1/cbmc_result.xml	OMIT_EXACT_MIRROR	4db167df872e139471c6e25a51e054f9e89f6198335fae48627beb59a5d119e0	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/cbmc-result/cbmc_result.xml	05_direct_cbmc_results/P1/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/results/positive/P2/cbmc_result.xml	OMIT_EXACT_MIRROR	4ff977fd8098c587862f6a33cba40f58cd644d5cecdd69625c7e840003fa2aec	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/cbmc-result/cbmc_result.xml	05_direct_cbmc_results/P2/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/PRODUCTION_SOURCE_DIFF.txt	RETAIN	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	provenance/poly-bytes-codec/source-binding/review2-snapshot/PRODUCTION_SOURCE_DIFF.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/PRODUCTION_SOURCE_DIFF.txt	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/SOURCE_BINDING_RELATIVE.sha256	RETAIN	a0fcb3e89f380fc1be2ad82a9762b012f978266db6291dd15d64980fdad83575	provenance/poly-bytes-codec/source-binding/review2-snapshot/SOURCE_BINDING_RELATIVE.sha256	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/SOURCE_BINDING_RELATIVE.sha256	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/SOURCE_IDENTITY.txt	RETAIN	4f54416172d3cac6d517ae03ab6af32e8a496096aea35a7b2cc6015399077b7e	provenance/poly-bytes-codec/source-binding/review2-snapshot/SOURCE_IDENTITY.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/SOURCE_IDENTITY.txt	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/WORKTREE_STATUS.txt	RETAIN	2cbf810d6c2fd2920613b037bdf54423d799934241c8a825d23cc6123be7b553	provenance/poly-bytes-codec/source-binding/review2-snapshot/WORKTREE_STATUS.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/WORKTREE_STATUS.txt	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/compress.c	RETAIN	9201bea6ddd1d7622cc6496d2f745fee52397d203392f75a3d6e52a400de5bad	provenance/poly-bytes-codec/source-binding/review2-snapshot/mlkem/src/compress.c	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/compress.c	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/compress.h	RETAIN	0f357a30e7ea37351854dc550e502e5a7eaf80184896bf92b40073175706e0dd	provenance/poly-bytes-codec/source-binding/review2-snapshot/mlkem/src/compress.h	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/compress.h	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/params.h	RETAIN	450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	provenance/poly-bytes-codec/source-binding/review2-snapshot/mlkem/src/params.h	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/params.h	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/poly.h	RETAIN	f24f980110953c1d361e04137e13e2f85f76db776903f85c98f24900e85f7aef	provenance/poly-bytes-codec/source-binding/review2-snapshot/mlkem/src/poly.h	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/mlkem/src/poly.h	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/proofs/cbmc/Makefile.common	RETAIN	a17e5e370b3ff348a49c8a7c366be6b0850fb4fc3b6eaa008b6dae5e92ffcaab	provenance/poly-bytes-codec/source-binding/review2-snapshot/proofs/cbmc/Makefile.common	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/proofs/cbmc/Makefile.common	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/proofs/cbmc/Makefile_params.common	RETAIN	ba7a87f04fc45269d77ee6035f5daf39e24d6e3b5c3921617677554e920e99e5	provenance/poly-bytes-codec/source-binding/review2-snapshot/proofs/cbmc/Makefile_params.common	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/proofs/cbmc/Makefile_params.common	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/summary/PBCODEC_CV1_ALLOWED_CLAIM.md	OMIT_EXACT_MIRROR	0f91b1771de95054d6cde5c231d2ef2015ff7ba04174e5634b23ba7807094be1	experiments/poly-bytes-codec/campaign-closure/first-closure-candidate/summary/PBCODEC_CV1_ALLOWED_CLAIM.md	08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_ALLOWED_CLAIM.md	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/summary/PBCODEC_CV1_CLOSURE_CANDIDATE_STATUS.txt	OMIT_EXACT_MIRROR	b9dd976c3baf022a5e3865d61c30a5eec3fdc07dc8cb0cba1247670b5d4c1a9a	experiments/poly-bytes-codec/campaign-closure/first-closure-candidate/summary/PBCODEC_CV1_CLOSURE_CANDIDATE_STATUS.txt	08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_CLOSURE_CANDIDATE_STATUS.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/summary/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	OMIT_EXACT_MIRROR	55a08df4f1132aaa8d3a243743cb2b1c0ce2a36a29b746e74069d36e192f9a45	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	07_INTEGRATION_MUTATION_HARDENING/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/tool_identity/TOOL_IDENTITY.txt	RETAIN	069d68e8d863ce39ad0ae05d646e1d9350c2f85da497a0be818fc7b264392e63	provenance/poly-bytes-codec/tool-identity/TOOL_IDENTITY.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/tool_identity/TOOL_IDENTITY.txt	primary campaign record or context-distinct evidence
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE.tar.gz.sha256	RETAIN	da69ec4c55f8278eb55fdf4d696fdb31a7fc28ba0a3fa47a355a1188d83ffd2f	provenance/poly-bytes-codec/frozen-family-packages/first-closure-candidate/PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE.tar.gz.sha256	PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE.tar.gz.sha256	primary campaign record or context-distinct evidence
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/SHA256_MANIFEST.txt	OMIT_EXACT_MIRROR	65ea8dc5c943ac9680d669fea9166684f2c17ce8626f08059da93b3283373162	experiments/poly-bytes-codec/campaign-closure/first-closure-candidate/SHA256_MANIFEST.txt	08_AUTHORITATIVE_CLOSURE_CANDIDATE/SHA256_MANIFEST.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/SHA256_MANIFEST.txt.self.sha256	OMIT_EXACT_MIRROR	92c84def3bc7434e500a74e29de1064c94f5af97d68e91d457524acdd6106e79	experiments/poly-bytes-codec/campaign-closure/first-closure-candidate/SHA256_MANIFEST.txt.self.sha256	08_AUTHORITATIVE_CLOSURE_CANDIDATE/SHA256_MANIFEST.txt.self.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/NV/Makefile	OMIT_EXACT_MIRROR	bf06cd69768410d23d9daccd84e313fd15083772bbc6cc9d61bdd35ecb5e9ab3	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/harness/Makefile	01_harness_candidates/NV/Makefile	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/NV/pbcodec_cv1_nonvacuity_harness.c	OMIT_EXACT_MIRROR	0ba7b2763cd3a0d7c30746f026cf22b27f1e7130f238409245ce8763f90c33f8	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/harness/pbcodec_cv1_nonvacuity_harness.c	01_harness_candidates/NV/pbcodec_cv1_nonvacuity_harness.c	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/P1/Makefile	OMIT_EXACT_MIRROR	f0b87f4ea58487fa8828169d90a2ea16aa03852dfbd492bbe4eb6f8736ffbb96	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/harness/Makefile	01_harness_candidates/P1/Makefile	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/P1/pbcodec_cv1_p1_left_inverse_harness.c	OMIT_EXACT_MIRROR	04b6a7b4287d75f2badb9612b1738a4c7ac5d5d2ce316464145ccada183c25a6	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/harness/pbcodec_cv1_p1_left_inverse_harness.c	01_harness_candidates/P1/pbcodec_cv1_p1_left_inverse_harness.c	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/P2/Makefile	OMIT_EXACT_MIRROR	4647f2300984bfcb84ae26197b0b5ca2547b6edf4131238d1e5501f48ad6ce82	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/harness/Makefile	01_harness_candidates/P2/Makefile	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/P2/pbcodec_cv1_p2_right_inverse_harness.c	OMIT_EXACT_MIRROR	5d1d3146ab061fdfdbbd55dd9f967acaa211a109d578b11fe59ffb9e7bcb896e	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/harness/pbcodec_cv1_p2_right_inverse_harness.c	01_harness_candidates/P2/pbcodec_cv1_p2_right_inverse_harness.c	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/PBCODEC_CV1_FREEZE_GATE_SUMMARY.txt	OMIT_EXACT_MIRROR	c38321229750daa8b38c713b6dcbb1e366b10409ee7dcb453b144dec65d446e0	experiments/poly-bytes-codec/campaign-closure/harness-freeze/PBCODEC_CV1_FREEZE_GATE_SUMMARY.txt	06_HARNESS_FREEZE_CANDIDATE/PBCODEC_CV1_FREEZE_GATE_SUMMARY.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/PBCODEC_CV1_PROPERTY_MAPPING_DIAGNOSTIC.txt	OMIT_EXACT_MIRROR	1fd1f2a7f8c7232b79f2effad12039d0678c8a87cd447a7c81803b92b45e77b6	experiments/poly-bytes-codec/campaign-closure/harness-freeze/PBCODEC_CV1_PROPERTY_MAPPING_DIAGNOSTIC.txt	06_HARNESS_FREEZE_CANDIDATE/PBCODEC_CV1_PROPERTY_MAPPING_DIAGNOSTIC.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/PBCODEC_CV1_TARGET_PROPERTY_STATUS.tsv	OMIT_EXACT_MIRROR	cf36984605a6696c5221577a7bee6aa3d907577d7d29edd3307d20c80a145ede	experiments/poly-bytes-codec/campaign-closure/harness-freeze/PBCODEC_CV1_TARGET_PROPERTY_STATUS.tsv	06_HARNESS_FREEZE_CANDIDATE/PBCODEC_CV1_TARGET_PROPERTY_STATUS.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/SHA256_MANIFEST.txt	OMIT_EXACT_MIRROR	2086c8560d46aabadd22fdfdb9b376affc893e0620e7633a3e1e15871d70ca45	experiments/poly-bytes-codec/campaign-closure/harness-freeze/SHA256_MANIFEST.txt	06_HARNESS_FREEZE_CANDIDATE/SHA256_MANIFEST.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/SHA256_MANIFEST.txt.self.sha256	OMIT_EXACT_MIRROR	de449d127d93edbbfe8df877f2933dd2df8213c6f7205a8170f99a4709c90ca8	experiments/poly-bytes-codec/campaign-closure/harness-freeze/SHA256_MANIFEST.txt.self.sha256	06_HARNESS_FREEZE_CANDIDATE/SHA256_MANIFEST.txt.self.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/NV/goto_binary.sha256	OMIT_EXACT_MIRROR	db8f6877dbf2e9ec36489ab6007026cf985d3d8692b9376754c4365dee222c56	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/goto-binding/goto_binary.sha256	03_goto_binding_repaired/NV/goto_binary.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/NV/harness_public_call_order.txt	OMIT_EXACT_MIRROR	f4fb7acba556e99c7bf1bd76cca0ef427c05b0be43515befc88f8c21e11279d7	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/goto-binding/harness_public_call_order.txt	03_goto_binding_repaired/NV/harness_public_call_order.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/NV/model_identity.txt	OMIT_EXACT_MIRROR	f3d3a8f4e12230c238be72e4618f2054b80ad544778118a2c8f966dccc293ff7	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/goto-binding/model_identity.txt	03_goto_binding_repaired/NV/model_identity.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/NV/relevant_loops.txt	OMIT_EXACT_MIRROR	e6db1cc682fbc4052a2ee620ac34daeda1c1060f54d2bff8d6d3853be35ef11a	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/goto-binding/relevant_loops.txt	03_goto_binding_repaired/NV/relevant_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/NV/show_properties.txt	OMIT_EXACT_MIRROR	238f6b97ed7f335c7eae7f70d6a639631efbd3721f807e7bdeb0a30caf20e6cc	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/goto-binding/show_properties.txt	03_goto_binding_repaired/NV/show_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/NV/target_properties.txt	OMIT_EXACT_MIRROR	56e077bd2815a935c25eed60cddadc5b574ee35c64cd6a0c948547fc428c9c44	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/goto-binding/target_properties.txt	03_goto_binding_repaired/NV/target_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P1/goto_binary.sha256	OMIT_EXACT_MIRROR	261bb8a536a110cc541ed4d77b490fc5a4f654fd562b1438b9efc72cdb5d3153	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/goto-binding/goto_binary.sha256	03_goto_binding_repaired/P1/goto_binary.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P1/harness_public_call_order.txt	OMIT_EXACT_MIRROR	6458aa797f96566a029799dd30cc0e7999fc7aefb77c9c20c93e52cdd56360c2	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/goto-binding/harness_public_call_order.txt	03_goto_binding_repaired/P1/harness_public_call_order.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P1/model_identity.txt	OMIT_EXACT_MIRROR	cbfd4543bfa1cc1a889c3a6d96296e17dd17ef538da4268684a0ee5402f4a2d0	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/goto-binding/model_identity.txt	03_goto_binding_repaired/P1/model_identity.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P1/relevant_loops.txt	OMIT_EXACT_MIRROR	fb3386360b2ce9cf3cf32388aa340a62e68542bc4c16c613feb0d4d7172636f6	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/goto-binding/relevant_loops.txt	03_goto_binding_repaired/P1/relevant_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P1/show_properties.txt	OMIT_EXACT_MIRROR	b123b0f8402dad442b37cf82a4512fb0ba6832426c211c6869cd8a6039a2eaf0	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/goto-binding/show_properties.txt	03_goto_binding_repaired/P1/show_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P1/target_properties.txt	OMIT_EXACT_MIRROR	6bafdc9f2301804e91a9ed425b9e498025310b17e2b3b99f7efaf22272453817	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/goto-binding/target_properties.txt	03_goto_binding_repaired/P1/target_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P2/goto_binary.sha256	OMIT_EXACT_MIRROR	862285023efe207886a88e40b3f8ad3bf1dbc2fe56578e0ac9c79cee00cfb307	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/goto-binding/goto_binary.sha256	03_goto_binding_repaired/P2/goto_binary.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P2/harness_public_call_order.txt	OMIT_EXACT_MIRROR	3b99a14ec758a7511dfd2e669e0caa29403487c01e57ce658a9f264c68b5436b	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/goto-binding/harness_public_call_order.txt	03_goto_binding_repaired/P2/harness_public_call_order.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
