omitted_original_path	canonical_original_path	retained_destination	size_bytes	sha256	mirror_identity
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_marker_audit.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_marker_audit.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_marker_audit.txt	96	bfe10464e9c43dce8cf784258a94bb56710a4c1912507fa5fe678d9bd2211509	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_marker_audit.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_parsed.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_parsed.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_parsed.txt	52230	2c8046e28a700c59f86dc79f1eaacf202774bb7fda5dba2edca283e5a2715d33	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_parsed.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json	435985	3c895f6aedf35b102204395d61e1c09c14e648150e6aea47c5e154a74f10b05e	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json.sha256	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json.sha256	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json.sha256	273	041e7068b9a4fb08da81b43d4ecc4469490eecf31c581252e51025fb5ca12991	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/companion_results/reachability_companion_result.json.sha256""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_FREEZE.md	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_FREEZE.md	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_FREEZE.md	293	7d5f73fba4a1eb86e26f3aeb963e3f7ae428a57be3f7fccb7190d46afe934a56	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_FREEZE.md""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_MANIFEST.sha256	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_MANIFEST.sha256	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_MANIFEST.sha256	325	472672cecf229f054e70c7ae9571d4ee4eec529563d8fe4180c3eaaf1f8fe1fd	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/SUB_T6_B6_6_CONTROL_FAMILY_MANIFEST.sha256""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/harnesses/sub_t6_reachability_harness.c	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/harnesses/sub_t6_reachability_harness.c	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/harnesses/sub_t6_reachability_harness.c	1892	bb400a542f955c2fa50b19a29dae1c8b4cc06c27c208ab04c60a5741b1adefa6	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/harnesses/sub_t6_reachability_harness.c""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/support/sub00r_b6_cover_neutral_companion.h	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/support/sub00r_b6_cover_neutral_companion.h	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/support/sub00r_b6_cover_neutral_companion.h	253	efefaa47b90298f1cc520f932736128b1d51ba0265fda8ec2f3ea8744b8caf86	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/control_family/support/sub00r_b6_cover_neutral_companion.h""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_parsed.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_parsed.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_parsed.txt	76	b4548511f8d5ae49db2af6ea10de49126c4ea2dda8745184c80eb5309d4673b2	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_parsed.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt	5485	f9f1041c625a3e2fcac4b196ab0a062cb1a318fae21119f3bd5d86990db31c55	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt.sha256	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt.sha256	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt.sha256	270	2178c23e844d71ee0b0dbfbb2ffdf56737e0d3caf269d90357029ab2777c55d2	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/coverage_results/reachability_coverage_result.txt.sha256""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/executed_runner.sh	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/executed_runner.sh	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/executed_runner.sh	52878	95e8436cd00445bac4c91023e4e9abe88eb118f1267373e37717a79b6fab01e4	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/executed_runner.sh""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_companion_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_coverage_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_coverage_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_coverage_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_coverage_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_original_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_original_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_original_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/exit_codes/reachability_original_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_ARTIFACT_MANIFEST.sha256	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_ARTIFACT_MANIFEST.sha256	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_ARTIFACT_MANIFEST.sha256	9420	6f0dcf8e696299a5e411c2ee0b32fcf9ccf131dbcd2d85a0a2e5ec8389e55404	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_ARTIFACT_MANIFEST.sha256""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_SUMMARY.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_SUMMARY.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_SUMMARY.txt	2431	99d34f34e9e39672260c4f8b67db5c5a6c31850780783774f348cf21f381e24b	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/frozen_inputs/SUB_T6_B6_5_POSITIVE_RECOVERY_SUMMARY.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_parser_output.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_parser_output.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_parser_output.txt	414	ded479aedcdeadf866351e565a7585f3e25e7e0e80f50fc63e8c2792bd926acd	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_parser_output.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_call_graph.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_call_graph.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_call_graph.txt	1345	f95526526a2ef77c42fe6a18febcff278953892cbc2619f1280bf0ce88b0a3f0	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_call_graph.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_functions.txt	392	8566eb9c3e02e19fdc5be2b6fdd8fdcacbe2911f88ec672fe4530033a838f4f3	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_loops.tsv	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_loops.tsv	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_loops.tsv	405	103e7ce55728bee9b46a100c87d8104ada7a0ae7aaadb19296905ef9092bbc9a	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_reachable_loops.tsv""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_show_loops.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_show_loops.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_show_loops.txt	5000	d54b7b6c1d114a6f73dbe37042a922542808026b1b0c38eb8b3e7e5e6ae42ca8	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_show_loops.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_undefined_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_undefined_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_undefined_functions.txt	430	46e4115081d8ae719b5df7bc0c22760ba61e55fd569fd303203656abb4e49373	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_undefined_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_unwindset.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_unwindset.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_unwindset.txt	236	8a015a0c47308175f0e7690993eec5d9e0246f7e330f83b113145bf154fc14b0	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_unwindset.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_validate.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_validate.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_validate.txt	216	6fa7285f4e23010808ae7d68fec86e0fc241f59ae89f15d55d275b904b505cb8	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/companion_validate.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_parser_output.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_parser_output.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_parser_output.txt	414	c019b39f1e7e0308dbd37871424858574645ec271d7e1920077697605bf4b61d	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_parser_output.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_call_graph.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_call_graph.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_call_graph.txt	1632	0ffcc7755bc8e025f9b64b8daf67c0c506b9913f85ba2ae5992ced35fa31aa7c	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_call_graph.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_functions.txt	408	2d8496ccdc9c742be84fe44d25d6d06833d46a3dd34828c7b1e7516222580d74	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_loops.tsv	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_loops.tsv	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_loops.tsv	405	103e7ce55728bee9b46a100c87d8104ada7a0ae7aaadb19296905ef9092bbc9a	"[""t6-authoritative-tree"", ""06_REACHABILITY/B6_6_REACHABILITY_MLKEM768_RUN1/inspection/original_reachable_loops.tsv""]"
