sha256,size_bytes,original_path_count,representative_original_path,representative_repository_destination
2a4489df76b97cc03126f272f854bcfd3aa5b74f0268fffce77658d48a42194b,1224,1,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/mont_t4_p1_p4_roundtrip_zero_harness.c,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/mont_t4_p1_p4_roundtrip_zero_harness.c
2a4b5b7c6b3179c95b5ac4c206aca82c62d71310603ca4116d1acedb7c8bd724,3758,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/aarch64/proofs/mlkem_utils.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/aarch64/proofs/mlkem_utils.ml
2a83df86204cb9b3602a019619a26c24876b2921254caaae53080bff8889f7b2,4214,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/aarch64/meta.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/aarch64/meta.h
2ad10a83fd66b88cc012d206531d148d9f85625e969703a486591ccc0433c3d2,6534,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/nix/util.nix,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/nix/util.nix
2af78a85aa2811e4356026b7ed858db08aada4ec971c63873b99dd8d7950e0da,5370,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/workflows/integration-pavona.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/workflows/integration-pavona.yml
2b392cb520706e848f3a417d417c08165044f9066c9dd1ded8f292280e513440,19359,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/poly_compress_d11_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/poly_compress_d11_avx2_asm.S
2b6366af6ef9f732dff9e6213e801a443d37d73b3ab365156a8f7fd4ae542584,136153,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_opt/src/ntt_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_opt/src/ntt_aarch64_asm.S
2b659c9fa42c1ed8f407b5175436699b5484e2948ed59701348433042718ab75,367,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/unwind_loops-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/unwind_loops-log.txt
2ba2dedfff9c3e118449cb15e884b76d235e88345a1d2721a5f559ec91ed6aa0,397,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p1_refinement/logs/linking-library-models-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p1_refinement/logs/linking-library-models-log.txt
2ba70e8900250d9e2affba2304e81b40180ffd24e97b73509a79e9ebd3fb1da9,812,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/nix/hol_light/hol_server.nix,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/nix/hol_light/hol_server.nix
2bee4bbed28a072e2b36e5cee258a018fe58cbf705944f93c34d0bd1257dd5b6,284,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_compress_d5/poly_compress_d5_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_compress_d5/poly_compress_d5_harness.c
2bfcf066dd68d747f3b283504be3e6aa9abb28d6d68a3cffcf4980706bdd349f,3253,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/README.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/README.md
2c0bbad8d5c217ecb7b853d5c86bbb2c59a4270356491ed5c5bd3ec8ce21325f,54,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2_relational_fibre/.litani_cache_dir,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2_relational_fibre/.litani_cache_dir
2c58087f72460b3f5b743866c40618affc144d5af511eba51daac9d70b95f912,1889,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/scalar_compress_d10/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/scalar_compress_d10/Makefile
2cb357e210b92e457966d257cb3deda02bc327be090a7814b3bd2f22319ef893,2319,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_clean/src/poly_tobytes_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_clean/src/poly_tobytes_aarch64_asm.S
2cfb835bb54cdfd34b49d77c02013f31f3ade1330e1f12d2a448f6fbb558d6a1,205,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T170048Z/MONT02A_FULL_T2_CAPTURE_20260726T170048Z.txt.sha256,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/03-full-functional-cbmc-attempt-3/MONT02A_FULL_T2_FUNCTIONAL_20260726T170048Z/MONT02A_FULL_T2_CAPTURE_20260726T170048Z.txt.sha256
2d24b65460307a6a2d2810d1ad60a228d264af78213e505a2ac36bee797b11ff,1934,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/x86_64/checks/check_tomont_avx2_asm.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/x86_64/checks/check_tomont_avx2_asm.c
2d295246947c5316a9834fe52bf3ab14e42963dc269eaafd938ecadda9964d17,120626,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NN/gotos/project0200.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NN/gotos/project0200.goto
2d4577beddac93f935875e252e06492305337947f56555ae7ac0acc2ac4bbc59,395,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/logs/linking-library-models-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/logs/linking-library-models-log.txt
2d561aba2f49b6fa1db9f0053b1dce67bf795737d8085041bfbb30db0edeb2af,3119,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/README.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/README.md
2d741703ea932bf788aa1a7b0d942ee1c8ac3782ac6d826174ac7c5bf858f3e9,2441,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_mulcache_compute_native_x86_64/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_mulcache_compute_native_x86_64/Makefile
2da438f0ec032188c36b8259bff3a89e4ec916276f3b31534029dca872fd5156,210,1,mlk_montgomery_cleanroom/MONT00A_SOURCE_NATIVE_ANALYSIS_20260726T133019Z/MONT00A_TERMINAL_CAPTURE_20260726T133019Z.txt.sha256,experiments/montgomery-reduce/00-campaign-context/source-analysis/MONT00A_SOURCE_NATIVE_ANALYSIS_20260726T133019Z/MONT00A_TERMINAL_CAPTURE_20260726T133019Z.txt.sha256
2da4dde9e0222528c7d78483952686ccd9b5738f1b389b4dfe7ed736978e5212,294,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/kem_enc/kem_enc_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/kem_enc/kem_enc_harness.c
2daeb1924916fa2f6ddd8bd80971ca31a1c7f4bf3afa77d63194d0cc1a8c788d,305,12,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_f1600_x4_native_aarch64_v84a/keccak_f1600_x4_native_aarch64_v84a_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_f1600_x4_native_aarch64_v84a/keccak_f1600_x4_native_aarch64_v84a_harness.c
2dbfa33ba88a2c62a9560f79a75f94730da921db74ac259691634f33564c131d,262,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_frombytes/polyvec_frombytes_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_frombytes/polyvec_frombytes_harness.c
2ddfdb9cca21ee8d895b0dd6f89d453ba1c4ee274cdd734e276601c5ef83af80,445,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PN/summary.txt,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/06-p3-sign-partition-complete/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PN/summary.txt
2df8847c7ad95cb2c8fb397821e689777243b6dcc3651b27b7fe48a838f8fb4d,54,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p4_montgomery_one/.litani_cache_dir,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p4_montgomery_one/.litani_cache_dir
2e2029b956f46f49b101f05f057aeaba4e8ea5ea498af4ee730e303d1ad88f3a,269,2,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_NP/build.log.clean,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/06-p3-sign-partition-complete/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_NP/build.log.clean
2e481ccbafc00765b210725c8e454f2b4dc622844eccf6a0c1e025657fcb5fe8,7353,30,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/fips202/fips202x4.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/fips202/fips202x4.c
2e8291b48f81cb0093d9f31bf547e2572f411e33947312d21e817b6bf58974bd,357,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/sha3_256/sha3_256_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/sha3_256/sha3_256_harness.c
2e8c619d2af18189e0decc36452bd886ccfca6541f97cdded4c7be1ce1dec0dd,369,1,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/logs/remove_function_body-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/logs/remove_function_body-log.txt
2eac1ade9b3b6248b54fa3db6da2bdbe778368fccb53f8b7dce8e99318c91eb0,1975,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/multilevel_build/README.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/multilevel_build/README.md
2f316ee190793ba5f7104b9eec34d75c52acec78f30e8babb66e6800d35035c6,1498,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/baremetal/platform/avr/platform.mk,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/baremetal/platform/avr/platform.mk
2f4ff710bb31e96c73a00c2348fcf5114e6fe4fa985be499edc490ce75c4525d,134476,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NN/gotos/mont_t2a_p3_witness_NN_harness0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NN/gotos/mont_t2a_p3_witness_NN_harness0100.goto
2f512c46592931780db42d08881e70b1c6ef99e4ffe5f04b71e57f5f4aa85447,592,1,mlk_montgomery_cleanroom/MONT03C_FUNCTIONAL_NONVACUITY_20260726T223037Z/P23_FUNCTIONAL.log,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/10-complete-functional-nonvacuity/MONT03C_FUNCTIONAL_NONVACUITY_20260726T223037Z/P23_FUNCTIONAL.log
2fc04fc910904e88cba8fef0a9f7ff9a4c0fe02042e79fc60bc03f4265fa3dab,858,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T175148Z/A_PROPERTY_LOGS/d7bd3860b4c67c49258b.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/04-sharded-property-run/MONT02A_FULL_T2_FUNCTIONAL_20260726T175148Z/A_PROPERTY_LOGS/d7bd3860b4c67c49258b.log
2fd59471ed0e76f9b9df2323a860d892a96bbb5727eacbea38c817196ce7a2c7,568,1,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p2_p3_p5_bijection_locality/logs/drop_unused_functions-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p2_p3_p5_bijection_locality/logs/drop_unused_functions-log.txt
2fd85c727b183fb87e8ab3bb66fccb080ee85fd8121f1d53d4c270743f24fac7,739,1,mlk_montgomery_cleanroom/MONT03C_FUNCTIONAL_NONVACUITY_20260726T222638Z/MONT03C_TERMINAL_CAPTURE_20260726T222638Z.txt,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/08-nonvacuity-attempt-1/MONT03C_FUNCTIONAL_NONVACUITY_20260726T222638Z/MONT03C_TERMINAL_CAPTURE_20260726T222638Z.txt
2fe29cf85123a7c93fedf93af912fa5f5e29f288662ac178e929d62466506007,510,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/slice_global_inits-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/slice_global_inits-log.txt
2fe4175d3d79e31b61d500f16402ecb33c07e1769e064862c61b8901aac12e9d,592,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/baremetal/platform/avr/init7.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/baremetal/platform/avr/init7.S
300725b916d1fa1895f4b194d2ffa2ca0c8316111cc9dbea21678c82505a05b5,1796,9,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/bring_your_own_fips202/custom_fips202/tiny_sha3/README.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/bring_your_own_fips202/custom_fips202/tiny_sha3/README.md
3007f17182521a1fb9c6c4804df133e0caa4703ef434648e5d461c28ad3e7ba7,4194,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p6_associativity/.ninja_log,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p6_associativity/.ninja_log
30250d74658768033e0e47e0ee69ebb9d130c09a2dbfbcce65e2c8e24cdd0aee,427,1,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/logs/check_function_contracts-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/logs/check_function_contracts-log.txt
303d1abccc4757d49a5c8df5f88080fefef617b7360056db5311bd94354096d4,1337,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/zetas.inc,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/zetas.inc
304480b2fac3fbc9ac027b7fc2875717a65cdd8bccd0e1f2ee74286b149c1786,47275,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PN/gotos/proof0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PN/gotos/proof0100.goto
306e7db336168c35e696e5965d11c942669a490fbc27ca38fdbd8b9810734467,2031,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p2_p3_relational/Makefile,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p2_p3_relational/Makefile
3082531c73f6bb346f01762ec4f75ef8c86c1d8a93b5af9cc9d85b537d94eed9,133621,2,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/gotos/mont_t1_exact_refinement_harness0200.goto,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/00-theorem-freeze-and-initial-proof/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/gotos/mont_t1_exact_refinement_harness0200.goto
30a3679a885c5c6e6d7312b57ad5a55e8f666495e4f5526b5d400a903ebb6cec,21082,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/aarch64/src/intt_aarch64_asm.S
30aa6ddce6398b400244c747f6a5653e9ac7fc7f75b43ca07e274a31081dd6a8,904,24,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/fips202/native/x86_64/keccak_f1600_x4_avx2.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/fips202/native/x86_64/keccak_f1600_x4_avx2.h
30e2dfadbb24b48af99c2516feede3d9f4a5ffe167cd696349fb99723316589e,1886,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/scalar_compress_d4/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/scalar_compress_d4/Makefile
313ac13240374c2c74f1c70ec3a861f331082c5c2d3d9f4ea2e04deb88a59a80,483,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/rej_uniform_c/rej_uniform_c_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/rej_uniform_c/rej_uniform_c_harness.c
318daff8367947f35adf20e005cc2702d21b25f2a86560627b1cfba579fcf67d,1997,4,mlk_montgomery_cleanroom/MONT03B_HARNESS_FREEZE_20260726T222052Z/NATIVE_fqmul_Makefile,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/07-frozen-harness-family/MONT03B_HARNESS_FREEZE_20260726T222052Z/NATIVE_fqmul_Makefile
31a5c395ec7a2fcf084fc64e9e5b36d9b57c60f52242453970888f99a8cd033f,765,24,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x1_scalar.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x1_scalar.h
31c01bed70c5c2354ec1a59ff1b5f4d6951bb03d54c25d7024453df3aa25ef62,2018,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/baremetal/platform/avr/avr_wrapper.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/baremetal/platform/avr/avr_wrapper.c
3200c6dea105102cf67246bf1392b708024e9b8419d097a87564fcf619f5d9ee,24162,9,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/monolithic_build_multilevel_native/mlkem_native/mlkem_native_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/monolithic_build_multilevel_native/mlkem_native/mlkem_native_asm.S
325432866180367b5b82fc293635469866b0e01fecd7a3b02f31d5732b3a0f7c,31009,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/proofs/nttfrombytes_avx2_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/proofs/nttfrombytes_avx2_asm.ml
3296abec65e2342fbecbc904893402e7f03bb4004f8488f70150a9bc25886afb,410,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/actionlint.yaml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/actionlint.yaml
33030255964bffb490c486c67955b87deadaa7e0c785a672d5b00ac927c715ca,7687,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/poly_decompress_d5_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/poly_decompress_d5_avx2_asm.S
3325f77beed60a557c9e4c4ed98209f9f1bff69c7816820332aae40c74e94337,29489,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/proofs/poly_decompress_d4_avx2_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/proofs/poly_decompress_d4_avx2_asm.ml
33419ee44a60bae20433c55323ca9497be54f2e8174a7462333ad4e36029ec06,495,2,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_NN/cbmc.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/06-p3-sign-partition-complete/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_NN/cbmc.log
3349be304076b8f9059fc26b8afd8bbe0074c0d25682b0b6f2328fc861fc3378,9992,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/baremetal/platform/aarch64-virt/semihosting.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/baremetal/platform/aarch64-virt/semihosting.c
336933c7dc844fc882aa60ce2458724ea509c9fbddc299fe06750d256947b608,13356,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/README.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/README.md
339400ccae1c35718af216c4bb743792826a454fd35dc07feafc6d0111c9faf7,321,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p1_refinement/logs/remove_function_body-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p1_refinement/logs/remove_function_body-log.txt
33b59cb86c458335cef4a7ae06f3e4844d0cf90315349a52729b9bf9854ef47b,3567,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic_deterministic/main.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic_deterministic/main.c
33dc7e02f7e89d2f085ff2ed90a51c5e4683573442e1131095a60536cb015e9c,180208,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p4_montgomery_one/gotos/mont_t3_p4_montgomery_one_harness0600.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p4_montgomery_one/gotos/mont_t3_p4_montgomery_one_harness0600.goto
340c681fa9fd1adf44ccf412b47ffdd8ae66efa9abd02d4245acf2c0636bd570,687,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/workflows/slothy.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/workflows/slothy.yml
3421879c7c7c641c4b552a5ece00333394e3a133ae346818adc30300be82a841,180962,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p2_p3_relational/gotos/mont_t3_p2_p3_relational_harness0600.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p2_p3_relational/gotos/mont_t3_p2_p3_relational_harness0600.goto
3490091ad94be87298fb976845a36234dbe2499f37e385ef49f1858790350c1f,974,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NP/logs/check_function_contracts-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NP/logs/check_function_contracts-log.txt
3491f2f41fdf90d7bb5b8bc3f4abce4390477cd835cca417ef790656a52f7b48,2051,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/invntt_layer/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/invntt_layer/Makefile
34cc976e0f1e6b02118dbd8229941dfd496b3d7b62d025cb458c7c0140ac7d88,2296,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/kem_dec/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/kem_dec/Makefile
34ceb2ecb5cdc4f03b830029a31b06ba44efa6bc0e8e615d45277765c57388e4,1256,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/riscv64/src/rv64v_zetas.inc,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/riscv64/src/rv64v_zetas.inc
