artifact_record_id,locator_id,case_id,artifact_category,archive_path,resolved_public_path,expected_sha256,actual_sha256,candidate_count,status
REP-LOC-C05-UA-RAW_RESULT-002,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D3_BUILD_WORK_20260725T172202Z/source/regression/cbmc-output-file/CMakeLists.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/CMakeLists.txt,c8b0cecfe5fb32f3d488f0317ea49e0f31e3f8bda325c8fee6e2b72e6bbfa590,c8b0cecfe5fb32f3d488f0317ea49e0f31e3f8bda325c8fee6e2b72e6bbfa590,134,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-RAW_RESULT-003,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D3_BUILD_WORK_20260726T015622Z/source/regression/cbmc-output-file/CMakeLists.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/CMakeLists.txt,c8b0cecfe5fb32f3d488f0317ea49e0f31e3f8bda325c8fee6e2b72e6bbfa590,c8b0cecfe5fb32f3d488f0317ea49e0f31e3f8bda325c8fee6e2b72e6bbfa590,134,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-RAW_RESULT-004,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D2_BUILD_WORK_20260724T171137Z/cbmc-develop/regression/cbmc-output-file/dump-smt-formula/cvc5-match-out-file-rules.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/dump-smt-formula/cvc5-match-out-file-rules.txt,0ad651e0626910cf150c34e62e364df2159b70085f8508845269f992b956b31d,0ad651e0626910cf150c34e62e364df2159b70085f8508845269f992b956b31d,2,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-RAW_RESULT-005,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D2_BUILD_WORK_20260724T171137Z/cbmc-develop/regression/cbmc-output-file/dump-smt-formula/cvc5-no-match-out-file-rules.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/dump-smt-formula/cvc5-no-match-out-file-rules.txt,c0a2d62da94ac6ba9f5dda4cfba816f27deb59844477d1f3186e159dd14b78bf,c0a2d62da94ac6ba9f5dda4cfba816f27deb59844477d1f3186e159dd14b78bf,2,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-RAW_RESULT-006,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D2_BUILD_WORK_20260724T171137Z/cbmc-develop/regression/cbmc-output-file/dump-smt-formula/z3-match-out-file-rules.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/dump-smt-formula/z3-match-out-file-rules.txt,0ad651e0626910cf150c34e62e364df2159b70085f8508845269f992b956b31d,0ad651e0626910cf150c34e62e364df2159b70085f8508845269f992b956b31d,2,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-RAW_RESULT-007,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D2_BUILD_WORK_20260724T171137Z/cbmc-develop/regression/cbmc-output-file/dump-smt-formula/z3-no-match-out-file-rules.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/dump-smt-formula/z3-no-match-out-file-rules.txt,c0a2d62da94ac6ba9f5dda4cfba816f27deb59844477d1f3186e159dd14b78bf,c0a2d62da94ac6ba9f5dda4cfba816f27deb59844477d1f3186e159dd14b78bf,2,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-RAW_RESULT-008,LOC-C05-UA,5,RAW_RESULT,mlk_poly_frommsg_cleanroom/FROMMSG00D2_BUILD_WORK_20260724T171137Z/cbmc-develop/regression/cbmc-output-file/outfile/cvc5-match-out-file-rules.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D03-develop-build-and-final-declaration/00-canonical-cbmc-develop-source-and-build-20260726T015622Z/source/regression/cbmc-output-file/dump-smt-formula/cvc5-match-out-file-rules.txt,0ad651e0626910cf150c34e62e364df2159b70085f8508845269f992b956b31d,0ad651e0626910cf150c34e62e364df2159b70085f8508845269f992b956b31d,2,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG00D1R1_FINAL_PACKAGE/FROMMSG00D1R1_MANIFEST_20260724T163826Z.txt,experiments/poly-frommsg/99-release-bundles/D01-canonical-cover-isolation/FROMMSG00D1R1_FINAL_PACKAGE/FROMMSG00D1R1_MANIFEST_20260724T163826Z.txt,7107e8c6389dff67acdf0a20ca966501ed8db51fde02b48997cb5ea55b7825a9,7107e8c6389dff67acdf0a20ca966501ed8db51fde02b48997cb5ea55b7825a9,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-002,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG00D2R1_FINAL_PACKAGE/FROMMSG00D2R1_MANIFEST_20260724T172546Z.txt,experiments/poly-frommsg/99-release-bundles/D02-remediated-cross-version-validation/FROMMSG00D2R1_FINAL_PACKAGE/FROMMSG00D2R1_MANIFEST_20260724T172546Z.txt,d0231c93fcc010081669f05931fa57bbedc6ab6baac6dac75d7a154ca6dd6e93,d0231c93fcc010081669f05931fa57bbedc6ab6baac6dac75d7a154ca6dd6e93,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-003,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG00D2_FINAL_PACKAGE/FROMMSG00D2_MANIFEST_20260724T171137Z.txt,experiments/poly-frommsg/99-release-bundles/D02-cross-version-validation/FROMMSG00D2_FINAL_PACKAGE/FROMMSG00D2_MANIFEST_20260724T171137Z.txt,5855902d273c415b1bbfcfa6d829586ae44517b4af4fb9584427da3c6d7cba25,5855902d273c415b1bbfcfa6d829586ae44517b4af4fb9584427da3c6d7cba25,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-004,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG00D3_FINAL_PACKAGE/FROMMSG00D3_DIAGNOSTIC_MANIFEST_20260725T171356Z.txt,experiments/poly-frommsg/99-release-bundles/D03-develop-build-and-final-declaration/FROMMSG00D3_FINAL_PACKAGE/FROMMSG00D3_DIAGNOSTIC_MANIFEST_20260725T171356Z.txt,176f772ff77ef5d5dc5851cc0a7e6bf708ef0c5225a70829295a765ed9b0d4e0,176f772ff77ef5d5dc5851cc0a7e6bf708ef0c5225a70829295a765ed9b0d4e0,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-005,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG00D3_FINAL_PACKAGE/FROMMSG00D3_DIAGNOSTIC_MANIFEST_20260725T172202Z.txt,experiments/poly-frommsg/99-release-bundles/D03-develop-build-and-final-declaration/FROMMSG00D3_FINAL_PACKAGE/FROMMSG00D3_DIAGNOSTIC_MANIFEST_20260725T172202Z.txt,71d6c7e5f16c8a00cc43439c636c3f8d1987442186fb9f23badd05646b2078ee,71d6c7e5f16c8a00cc43439c636c3f8d1987442186fb9f23badd05646b2078ee,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-006,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG00D3_FINAL_PACKAGE/FROMMSG00D3_DIAGNOSTIC_MANIFEST_20260726T015622Z.txt,experiments/poly-frommsg/99-release-bundles/D03-develop-build-and-final-declaration/FROMMSG00D3_FINAL_PACKAGE/FROMMSG00D3_DIAGNOSTIC_MANIFEST_20260726T015622Z.txt,0d9017320b39f76d0e31df01d27d2e035a016ec03e07ac5f37f9f7149cef1439,0d9017320b39f76d0e31df01d27d2e035a016ec03e07ac5f37f9f7149cef1439,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-007,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMMSG_T1_NONVACUITY_MUTATION_PREFLIGHT/FROMMSG_T1_NONVAC_MUTATION_MANIFEST_20260724T134817Z.sha256,experiments/poly-frommsg/T01-exact-binary-embedding/04-nonvacuity-and-mutation-preflight/FROMMSG_T1_NONVACUITY_MUTATION_PREFLIGHT/FROMMSG_T1_NONVAC_MUTATION_MANIFEST_20260724T134817Z.sha256,128782a033743c25a06ed8426c98ab672c2df0024e1b09d7c05124a7d14decc9,128782a033743c25a06ed8426c98ab672c2df0024e1b09d7c05124a7d14decc9,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-MANIFEST_OR_HASH_RECORD-008,LOC-C05-UA,5,MANIFEST_OR_HASH_RECORD,mlk_poly_frommsg_cleanroom/FROMSGT1_FINAL_PACKAGE/FROMSGT1_FINAL_MANIFEST_20260724T160742Z.txt,experiments/poly-frommsg/99-release-bundles/T01-exact-binary-embedding/FROMSGT1_FINAL_PACKAGE/FROMSGT1_FINAL_MANIFEST_20260724T160742Z.txt,a56f42a7e43825ed7444225503f6a1e05d223c22c58a0a37383a73be0a354c04,a56f42a7e43825ed7444225503f6a1e05d223c22c58a0a37383a73be0a354c04,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-001,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00A5_LITANI_JOB_AND_COMMAND_RECOVERY/FROMMSG00A5_LITANI_JOB_RECOVERY_20260724T135834Z.txt,findings/cbmc-cprover-cover-incompatible-redeclaration-robustness-finding/CBMC_FROMMSG_PUBLICATION_EVIDENCE_PACKAGE_20260727_R1/04_NATIVE_WORKFLOW_EVIDENCE/FROMMSG00A5_LITANI_JOB_RECOVERY_20260724T135834Z.txt,a1ec9aab80bda955b0513eabaf9c3d57f03cb4653f9a54de3fc6193b97511ad8,a1ec9aab80bda955b0513eabaf9c3d57f03cb4653f9a54de3fc6193b97511ad8,2,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-002,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00A5_LITANI_JOB_AND_COMMAND_RECOVERY/FROMMSG00A5_LITANI_JOB_RECOVERY_20260724T135834Z.txt.sha256,experiments/poly-frommsg/00-campaign-setup/04-litani-job-and-command-recovery/FROMMSG00A5_LITANI_JOB_AND_COMMAND_RECOVERY/FROMMSG00A5_LITANI_JOB_RECOVERY_20260724T135834Z.txt.sha256,39de5589412f21d07df1b54420177ab2d01e4c5c1feff5fdc58ce2f6aafd4ee8,39de5589412f21d07df1b54420177ab2d01e4c5c1feff5fdc58ce2f6aafd4ee8,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-003,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00A_SOURCE_NATIVE_ANALYSIS/FROMMSG00A_RECOVERY_AND_ANALYSIS_20260724T130512Z.txt,experiments/poly-frommsg/00-campaign-setup/00-source-and-native-analysis/FROMMSG00A_SOURCE_NATIVE_ANALYSIS/FROMMSG00A_RECOVERY_AND_ANALYSIS_20260724T130512Z.txt,e73bc3a51b9c73fb2344b3f572eae5d5412be88083f65ef7e6f8b549945a9530,e73bc3a51b9c73fb2344b3f572eae5d5412be88083f65ef7e6f8b549945a9530,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-004,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00A_SOURCE_NATIVE_ANALYSIS/FROMMSG00A_RECOVERY_AND_ANALYSIS_20260724T130512Z.txt.sha256,experiments/poly-frommsg/00-campaign-setup/00-source-and-native-analysis/FROMMSG00A_SOURCE_NATIVE_ANALYSIS/FROMMSG00A_RECOVERY_AND_ANALYSIS_20260724T130512Z.txt.sha256,5134789477ab5ae01189dc52c588ff0e356c6ba8f06594d4941c23ddfee54721,5134789477ab5ae01189dc52c588ff0e356c6ba8f06594d4941c23ddfee54721,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-005,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true.symbols.sha256,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D01-coverage-abort-minimization/02-canonical-cover-isolation/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true.symbols.sha256,645a54d13c93ed6d0063143e6715f1a82b6111345746af256eea6df9b8b31b94,645a54d13c93ed6d0063143e6715f1a82b6111345746af256eea6df9b8b31b94,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-006,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true.symbols.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D01-coverage-abort-minimization/02-canonical-cover-isolation/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true.symbols.txt,97f15e08b8e93c9e040c34ae76e7c81fd248269bb050512f9deadbc684bb2533,97f15e08b8e93c9e040c34ae76e7c81fd248269bb050512f9deadbc684bb2533,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-007,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true_BASELINE.combined.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D01-coverage-abort-minimization/02-canonical-cover-isolation/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true_BASELINE.combined.txt,cd215f2bd25739c785274ed7aee921ca08cd62411d881ee56af9202e6e32ec2a,cd215f2bd25739c785274ed7aee921ca08cd62411d881ee56af9202e6e32ec2a,1,RESOLVED_HASH_MATCH
REP-LOC-C05-UA-COVERAGE_MUTATION_OR_CONTROL-008,LOC-C05-UA,5,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_frommsg_cleanroom/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true_BASELINE.command.txt,experiments/poly-frommsg/05-cbmc-coverage-and-toolchain-investigation/D01-coverage-abort-minimization/02-canonical-cover-isolation/FROMMSG00D1R1_CANONICAL_COVER_ISOLATION/01_canonical_no_declaration_true_BASELINE.command.txt,94422ef0039f158fc54d083106ba81f2542467ca43a04809cdb3b0d5c4b1d933,94422ef0039f158fc54d083106ba81f2542467ca43a04809cdb3b0d5c4b1d933,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-001,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T1/mutation_bitflip/polycomp_d4_t1_mutation_flipbit_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T1/mutation_bitflip/polycomp_d4_t1_mutation_flipbit_harness.c,e7cb180ae252eb7c13b20ea63549cdec8af0853e2f760258a95734e2a5ca2572,e7cb180ae252eb7c13b20ea63549cdec8af0853e2f760258a95734e2a5ca2572,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-002,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T1/mutation_nibble_swap/polycomp_d4_t1_mutation_swap_nibbles_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T1/mutation_nibble_swap/polycomp_d4_t1_mutation_swap_nibbles_harness.c,192696158c6a009543cbc2ed5ef621f82ed9f273e7357703784c400f766d0d97,192696158c6a009543cbc2ed5ef621f82ed9f273e7357703784c400f766d0d97,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-003,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T1/mutation_rounding_minus_one/polycomp_d4_t1_mutation_rounding_minus_one_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T1/mutation_rounding_minus_one/polycomp_d4_t1_mutation_rounding_minus_one_harness.c,a1a9e93a79a28f2f9fc07241ce5aa9c551735923e74f35583dff4248d95c693e,a1a9e93a79a28f2f9fc07241ce5aa9c551735923e74f35583dff4248d95c693e,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-004,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T1/positive_full_byte_refinement/polycomp_d4_t1_packed_refinement_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T1/positive_full_byte_refinement/polycomp_d4_t1_packed_refinement_harness.c,90deb2c5942fe71af658552a608efa3179715d267396c25be6e0fb469637e21d,90deb2c5942fe71af658552a608efa3179715d267396c25be6e0fb469637e21d,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-005,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T1/relational_nibble_locality/polycomp_d4_t1_relational_nibble_locality_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T1/relational_nibble_locality/polycomp_d4_t1_relational_nibble_locality_harness.c,17fac65cebdfa457ec0fe544cac9d1bb3fd609766631abda6f1f1f2d4b2538d3,17fac65cebdfa457ec0fe544cac9d1bb3fd609766631abda6f1f1f2d4b2538d3,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-006,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T2/mutation_nibble_swap/polycomp_d4_t2_mutation_nibble_swap_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T2/mutation_nibble_swap/polycomp_d4_t2_mutation_nibble_swap_harness.c,b6a3bb3d12e314c88b472ebd1ed78c87e77d3d4033324639522d04c9591fbf5e,b6a3bb3d12e314c88b472ebd1ed78c87e77d3d4033324639522d04c9591fbf5e,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-007,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T2/mutation_rounding_minus_one/polycomp_d4_t2_mutation_rounding_minus_one_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T2/mutation_rounding_minus_one/polycomp_d4_t2_mutation_rounding_minus_one_harness.c,88fab1b8a10cee4a01713424cd71f7cc1c77e3d065d89543c040af386691b976,88fab1b8a10cee4a01713424cd71f7cc1c77e3d065d89543c040af386691b976,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-HARNESS-008,LOC-C06-UA,6,HARNESS,mlk_polycomp_d4_cleanroom/harnesses/T2/positive_decompressor_refinement/polycomp_d4_t2_decompress_refinement_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_compress_decompress_harness_set/T2/positive_decompressor_refinement/polycomp_d4_t2_decompress_refinement_harness.c,9db3ca1461eadd68521a29595cd9c190042fd1236c3f6a88c97406d54fa1092e,9db3ca1461eadd68521a29595cd9c190042fd1236c3f6a88c97406d54fa1092e,2,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-001,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_00D_T1_VALID_DIRECT_RUN/POLYCOMP_D4_T1_SEMANTIC_RESULT_20260725T154158Z.json,experiments/polycomp-d4/T01-compressor-refinement/01-positive-semantic-and-strict/POLYCOMP_D4_00D_T1_VALID_DIRECT_RUN/POLYCOMP_D4_T1_SEMANTIC_RESULT_20260725T154158Z.json,d1491784fe2d9fbff6e56545e636f62eba6869fe251ac7cd5a930a5e2a8bb082,d1491784fe2d9fbff6e56545e636f62eba6869fe251ac7cd5a930a5e2a8bb082,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-002,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_T2_00B_CONTINUE_POSITIVE/T2_SEMANTIC_RESULT_20260725T172831Z.json,experiments/polycomp-d4/T02-decompressor-refinement/01-positive-semantic-and-strict/POLYCOMP_D4_T2_00B_CONTINUE_POSITIVE/T2_SEMANTIC_RESULT_20260725T172831Z.json,2373c4bc7a7daca7b80dbed83181e7848dab848c6f9c328110a26646bcec2e54,2373c4bc7a7daca7b80dbed83181e7848dab848c6f9c328110a26646bcec2e54,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-003,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_T3_00B_CORRECTED_LOOP_PREFLIGHT/T3_SEMANTIC_RESULT_20260726T021122Z.json,experiments/polycomp-d4/T03-compressed-domain-retraction/01-corrected-loop-positive-preflight/POLYCOMP_D4_T3_00B_CORRECTED_LOOP_PREFLIGHT/T3_SEMANTIC_RESULT_20260726T021122Z.json,4cf15e0ac40c43b37b5ca96fefa30932f85ce79a792d29a6b3409d0b7d85a4ed,4cf15e0ac40c43b37b5ca96fefa30932f85ce79a792d29a6b3409d0b7d85a4ed,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-004,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_RESULT_20260726T024145Z.json,experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_RESULT_20260726T024145Z.json,3cb0168b67c52a3d184ef432c6b7f36799ca46317258d583d2de8eaeafcf8d85,3cb0168b67c52a3d184ef432c6b7f36799ca46317258d583d2de8eaeafcf8d85,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-005,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_00H_T1_FINAL_FREEZE/POLYCOMP_D4_T1_FINAL_EVIDENCE_20260725T171522Z/campaign_stages/00D_VALID_POSITIVE_RUN/POLYCOMP_D4_T1_SEMANTIC_RESULT_20260725T154158Z.json,experiments/polycomp-d4/T01-compressor-refinement/01-positive-semantic-and-strict/POLYCOMP_D4_00D_T1_VALID_DIRECT_RUN/POLYCOMP_D4_T1_SEMANTIC_RESULT_20260725T154158Z.json,d1491784fe2d9fbff6e56545e636f62eba6869fe251ac7cd5a930a5e2a8bb082,d1491784fe2d9fbff6e56545e636f62eba6869fe251ac7cd5a930a5e2a8bb082,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-006,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/campaign_stages/00B_POSITIVE_SEMANTIC_AND_STRICT/T2_SEMANTIC_RESULT_20260725T172831Z.json,experiments/polycomp-d4/T02-decompressor-refinement/01-positive-semantic-and-strict/POLYCOMP_D4_T2_00B_CONTINUE_POSITIVE/T2_SEMANTIC_RESULT_20260725T172831Z.json,2373c4bc7a7daca7b80dbed83181e7848dab848c6f9c328110a26646bcec2e54,2373c4bc7a7daca7b80dbed83181e7848dab848c6f9c328110a26646bcec2e54,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-007,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/campaign_stages/00B_POSITIVE_SEMANTIC_AND_STRICT/T2_STRICT_RESULT_20260725T172831Z.json,experiments/polycomp-d4/T02-decompressor-refinement/01-positive-semantic-and-strict/POLYCOMP_D4_T2_00B_CONTINUE_POSITIVE/T2_STRICT_RESULT_20260725T172831Z.json,bcfe75bc6eafe17a67a2b306bb1c537c3e1a4c0196f771eda703f133498536da,bcfe75bc6eafe17a67a2b306bb1c537c3e1a4c0196f771eda703f133498536da,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-RAW_RESULT-008,LOC-C06-UA,6,RAW_RESULT,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00B_POSITIVE_SEMANTIC_AND_STRICT/T2_SEMANTIC_RESULT_20260725T172831Z.json,experiments/polycomp-d4/T02-decompressor-refinement/01-positive-semantic-and-strict/POLYCOMP_D4_T2_00B_CONTINUE_POSITIVE/T2_SEMANTIC_RESULT_20260725T172831Z.json,2373c4bc7a7daca7b80dbed83181e7848dab848c6f9c328110a26646bcec2e54,2373c4bc7a7daca7b80dbed83181e7848dab848c6f9c328110a26646bcec2e54,1,RESOLVED_HASH_MATCH
REP-LOC-C06-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C06-UA,6,MANIFEST_OR_HASH_RECORD,mlk_polycomp_d4_cleanroom/POLYCOMP_D4_00B_MANIFEST_REGISTRY_T1_PREFLIGHT/POLYCOMP_D4_00B_GIT_OBJECT_MANIFEST_20260725T152707Z.txt,experiments/polycomp-d4/00-campaign-setup/theorem-registry-and-t1-preflight/POLYCOMP_D4_00B_MANIFEST_REGISTRY_T1_PREFLIGHT/POLYCOMP_D4_00B_GIT_OBJECT_MANIFEST_20260725T152707Z.txt,b6747f285fb0722e5655ca585a9140865e8000c2cf38715299729e38a5d73cbd,b6747f285fb0722e5655ca585a9140865e8000c2cf38715299729e38a5d73cbd,1,RESOLVED_HASH_MATCH
