property_record_id,case_id,condition,target,historical_id,approved_property_name,property_class,source_revision,parameter_set,input_domain,assumptions_and_grounding,formal_relation,assertion_or_harness_mapping,result,target_reachability,assumption_feasibility,nonvacuity_evidence,mutation_status,strongest_bounded_conclusion,explicit_exclusion,evidence_locator_id,evidence_path_hint,evidence_completeness,archive_name_resolved,archive_sha256,archive_evidence_path,archive_entry_sha256,archive_resolution_status,archive_candidate_count,resolved_public_evidence_path,public_evidence_sha256,public_path_resolution_status,public_path_candidate_count
PR-C03-001,3,UNASSISTED,mlk_poly_sub -> mlk_poly_reduce (VC-SR1),AC-SR1,Sequential call-site admissibility,Supporting control,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768; supporting later-revision replay,Signed-representable difference domain,Registered object and call preconditions,The production sub and reduce calls are admissible in the selected composition,AC-SR1 control,SUPPORTING_CONTROL,YES,YES,SUPPORTED,N/A,Call-site conditions for VC-SR1 are supported.,Not itself the semantic equality claim.,LOC-C03-UA,ALL VERIFICATION COMPELETED SUMMARY/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,f06bde16f80b90a8960976e46a72d57fd54ea4bc282bbd9e59bb98bf6a54fc58,RESOLVED,1,reports/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,f06bde16f80b90a8960976e46a72d57fd54ea4bc282bbd9e59bb98bf6a54fc58,RESOLVED_HASH_MATCH,2
PR-C03-002,3,UNASSISTED,mlk_poly_sub -> mlk_poly_reduce (VC-SR1),OR-SR1,Independent canonical oracle validation,Supporting control,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768; supporting later-revision replay,Registered difference interval,Oracle uses separate int32 arithmetic and canonical modulo,"oracle(d)=unique value in [0,q) congruent to d mod q",OR-SR1 control,SUPPORTING_CONTROL,YES,YES,SUPPORTED,False-oracle M5 rejected,The comparison oracle is separately validated.,Does not prove the production sequence by itself.,LOC-C03-UA,ALL VERIFICATION COMPELETED SUMMARY/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,f06bde16f80b90a8960976e46a72d57fd54ea4bc282bbd9e59bb98bf6a54fc58,RESOLVED,1,reports/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,f06bde16f80b90a8960976e46a72d57fd54ea4bc282bbd9e59bb98bf6a54fc58,RESOLVED_HASH_MATCH,2
PR-C03-003,3,UNASSISTED,mlk_poly_sub -> mlk_poly_reduce (VC-SR1),VC-SR1,Sequential canonical modular difference,Sequential functional,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768; supporting later-revision replay,Every coefficient difference representable in int16_t,"Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.","reduce(sub(A,B))[i]=canon_q(int32(A[i])-int32(B[i]))",VC-SR1 direct production sequence assertions,SUPPORTED,YES,YES,SUPPORTED,M4 omitted-reduction and M5 false-oracle mutants rejected,The pinned production sequence returns the independent canonical difference.,"Later-revision replay is supporting, not complete replication.",LOC-C03-UA,ALL VERIFICATION COMPELETED SUMMARY/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,f06bde16f80b90a8960976e46a72d57fd54ea4bc282bbd9e59bb98bf6a54fc58,RESOLVED,1,reports/VC_SR1_COMPLETE_A_TO_Z_TECHNICAL_RECORD.md,f06bde16f80b90a8960976e46a72d57fd54ea4bc282bbd9e59bb98bf6a54fc58,RESOLVED_HASH_MATCH,2
PR-C04-001,4,UNASSISTED,mlk_poly_tomsg,MSG-T1.P1,Exact coefficient-to-bit decision,Functional refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical coefficient u in [0,3328]",Production scalar helper and polynomial traversal,bit=1 iff 833<=u<=2496; otherwise bit=0,MSG-T1 exact FIPS candidate harness,SUPPORTED,YES,YES,SUPPORTED,8/8 selected T1 semantic mutants rejected,Every canonical coefficient is mapped to the registered decision bit.,Not a reverse identity for arbitrary polynomials.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-002,4,UNASSISTED,mlk_poly_tomsg,MSG-T1.P2,Exact 32-byte LSB-first packing,Encoding,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,256 canonical coefficients,Complete 256-coefficient traversal,message[k>>3] bit (k&7) equals decision(coeff[k]),MSG-T1 packing assertions,SUPPORTED,YES,YES,SUPPORTED,T1 loop and packing mutants rejected,The 256 decisions are packed into the required 32-byte layout.,No claim outside the pinned representation/build.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-003,4,UNASSISTED,mlk_poly_tomsg,MSG-T2.R1,Relational XOR law,Relational/locality,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical A,B; symbolic coefficient k","Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.",bit_k(tomsg(A) XOR tomsg(B)) = oracle(A[k]) XOR oracle(B[k]),MSG-T2 R1/R2A/R2B/R3A/R3B harness,SUPPORTED,YES,YES,SUPPORTED,Corresponding T2 antecedent/corruption mutant rejected,The registered relational or locality property is supported.,Does not establish constant-time behaviour.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-004,4,UNASSISTED,mlk_poly_tomsg,MSG-T2.R2A,Selected coefficient locality,Relational/locality,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical A,B; symbolic coefficient k","Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.",A[k]=B[k] => bit_k(tomsg(A))=bit_k(tomsg(B)),MSG-T2 R1/R2A/R2B/R3A/R3B harness,SUPPORTED,YES,YES,SUPPORTED,Corresponding T2 antecedent/corruption mutant rejected,The registered relational or locality property is supported.,Does not establish constant-time behaviour.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-005,4,UNASSISTED,mlk_poly_tomsg,MSG-T2.R2B,Cross-bit preservation and byte confinement,Relational/locality,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical A,B; symbolic coefficient k","Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.","if only coefficient k may change, all output bits other than k are preserved; change is confined to byte k>>3",MSG-T2 R1/R2A/R2B/R3A/R3B harness,SUPPORTED,YES,YES,SUPPORTED,Corresponding T2 antecedent/corruption mutant rejected,The registered relational or locality property is supported.,Does not establish constant-time behaviour.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-006,4,UNASSISTED,mlk_poly_tomsg,MSG-T2.R3A,Same-decision invariance,Relational/locality,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical A,B; symbolic coefficient k","Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.",oracle(A[k])=oracle(B[k]) => selected output bits equal,MSG-T2 R1/R2A/R2B/R3A/R3B harness,SUPPORTED,YES,YES,SUPPORTED,Corresponding T2 antecedent/corruption mutant rejected,The registered relational or locality property is supported.,Does not establish constant-time behaviour.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-007,4,UNASSISTED,mlk_poly_tomsg,MSG-T2.R3B.1,Input-frame preservation,Relational/locality,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical A,B; symbolic coefficient k","Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.",A and B are unchanged by their production calls,MSG-T2 R1/R2A/R2B/R3A/R3B harness,SUPPORTED,YES,YES,SUPPORTED,Corresponding T2 antecedent/corruption mutant rejected,The registered relational or locality property is supported.,Does not establish constant-time behaviour.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-008,4,UNASSISTED,mlk_poly_tomsg,MSG-T2.R3B.2,Complete-message determinism,Relational/locality,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"Canonical A,B; symbolic coefficient k","Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.",A=B => tomsg(A)=tomsg(B),MSG-T2 R1/R2A/R2B/R3A/R3B harness,SUPPORTED,YES,YES,SUPPORTED,Corresponding T2 antecedent/corruption mutant rejected,The registered relational or locality property is supported.,Does not establish constant-time behaviour.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-009,4,UNASSISTED,mlk_poly_tomsg,MSG-T5.P1,Production-offset model binding,Finite-domain parameter characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"u in [0,3328], c in uint32; fixed multiplier 1290168 and shift 31",uint32 modular arithmetic and pinned helper expression,F_c(u)=real helper and tomsg bit at production c,MSG05C-G evidence chain,SUPPORTED,YES,YES,SUPPORTED,Lower/upper expansion mutations rejected,The exact accepted offset interval is characterized for the frozen arithmetic expression.,Not a general mathematical novelty or a proof for changed multiplier/shift.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-010,4,UNASSISTED,mlk_poly_tomsg,MSG-T5.P2,Universal inside-interval sufficiency,Finite-domain parameter characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"u in [0,3328], c in uint32; fixed multiplier 1290168 and shift 31",uint32 modular arithmetic and pinned helper expression,"For all canonical u, F_c(u)=O(u) for every c in [1073417800,1074063871]",MSG05C-G evidence chain,SUPPORTED,YES,YES,SUPPORTED,Lower/upper expansion mutations rejected,The exact accepted offset interval is characterized for the frozen arithmetic expression.,Not a general mathematical novelty or a proof for changed multiplier/shift.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-011,4,UNASSISTED,mlk_poly_tomsg,MSG-T5.P3,Universal outside-interval necessity,Finite-domain parameter characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"u in [0,3328], c in uint32; fixed multiplier 1290168 and shift 31",uint32 modular arithmetic and pinned helper expression,"Every uint32 c outside [1073417800,1074063871] has a canonical u with F_c(u)!=O(u)",MSG05C-G evidence chain,SUPPORTED,YES,YES,SUPPORTED,Lower/upper expansion mutations rejected,The exact accepted offset interval is characterized for the frozen arithmetic expression.,Not a general mathematical novelty or a proof for changed multiplier/shift.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-012,4,UNASSISTED,mlk_poly_tomsg,MSG-T5.P4,Exact admissible offset interval,Finite-domain parameter characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"u in [0,3328], c in uint32; fixed multiplier 1290168 and shift 31",uint32 modular arithmetic and pinned helper expression,"{c : forall u in [0,3328], F_c(u)=O(u)}=[1073417800,1074063871]",MSG05C-G evidence chain,SUPPORTED,YES,YES,SUPPORTED,Lower/upper expansion mutations rejected,The exact accepted offset interval is characterized for the frozen arithmetic expression.,Not a general mathematical novelty or a proof for changed multiplier/shift.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C04-013,4,UNASSISTED,mlk_poly_tomsg,MSG-T5.P5,Endpoint tightness and production membership,Finite-domain parameter characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,"u in [0,3328], c in uint32; fixed multiplier 1290168 and shift 31",uint32 modular arithmetic and pinned helper expression,Both endpoints are one-step tight and production offset 2^25 lies in the interval,MSG05C-G evidence chain,SUPPORTED,YES,YES,SUPPORTED,Lower/upper expansion mutations rejected,The exact accepted offset interval is characterized for the frozen arithmetic expression.,Not a general mathematical novelty or a proof for changed multiplier/shift.,LOC-C04-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED,1,reports/MLK_POLY_TOMSG_MSG_T1_T2_T5_COMPLETE_A_TO_Z_AND_NOVELTY_RECORD_2026-07-23(2).md,f0006a8594703df250c9f1c6978dd5c03d323650774daee9d4fdb3d48e141f7b,RESOLVED_HASH_MATCH,1
PR-C05-001,5,UNASSISTED,mlk_poly_frommsg,FROMMSG-T1.P1,Exact bit-to-coefficient embedding,Functional refinement,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768,Arbitrary 32-byte message; k=0..255,"Valid, separately modelled objects unless an alias diagnostic explicitly states otherwise; unchanged production target; complete registered loop unwinding.","r[k]=1665*bit(m,k), so r[k] in {0,1665}",FROMMSG T1 harness,SUPPORTED,YES,YES,SUPPORTED,Selected T1 mutants rejected,The production function exactly embeds every message bit in the registered two-value codebook.,Not arbitrary polynomial decoding.,LOC-C05-UA,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_FROMMSG_T1_T4_COMPLETE_CBMC_VERIFICATION_RECORD.md,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/MLK_POLY_FROMMSG_T1_T4_COMPLETE_CBMC_VERIFICATION_RECORD.md,aa2c0d5ee0cdce1a4b912dd0461c1174d6f5c05c858b01372cf7d69d3b20f10b,RESOLVED,1,reports/MLK_POLY_FROMMSG_T1_T4_COMPLETE_CBMC_VERIFICATION_RECORD.md,aa2c0d5ee0cdce1a4b912dd0461c1174d6f5c05c858b01372cf7d69d3b20f10b,RESOLVED_HASH_MATCH,1
